# Files: /home/linnommable/Dokumente/Uni/Arbeit/Christian/Bayreuth/Im5Bi2Cl11/293K/raw data//[0-9]*[0-9]
2.930000000000000000e+02	7.975000000000000000e+04	2.154253280414760141e+01	6.576779774767375386e+01	6.900741462414757832e-01	9.855773017619054999e-01	2.111985183045193313e-316	1.153493044029122311e-01	8.869737039891063546e-01	6.389526692624468429e-02	1.770915436793518705e-02	6.924118136184111419e-310
2.930000000000000000e+02	9.158000000000000000e+04	2.163544516977935928e+01	6.423231264490054571e+01	7.263350573215059391e-01	9.714578258061589144e-01	2.111985183045193313e-316	9.815659282326869017e-02	7.368598122712445297e-01	5.434871874777010697e-02	1.465573700670976150e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.051650000000000000e+05	2.184225470500724597e+01	5.308058122853964278e+01	7.113745613273908530e-01	9.903795551161417299e-01	2.111985183045193313e-316	1.007367948596153001e-01	6.303114345971636556e-01	5.916764833720065953e-02	1.540864712632463406e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.207650000000000000e+05	2.185927620137833571e+01	5.158374139842651829e+01	6.364133043832967962e-01	9.680784375398990838e-01	2.111985183045193313e-316	1.110629973136808696e-01	6.783674781848073598e-01	6.508083310635827401e-02	1.634791835565137588e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.386790000000000000e+05	2.134568927368326996e+01	4.731742565490228003e+01	6.783174261484243850e-01	9.627021957881303216e-01	2.111985183045193313e-316	1.123417796734648422e-01	6.500469434842675032e-01	6.712616509560664912e-02	1.676750550283200025e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.592500000000000000e+05	1.952671009386639511e+01	5.790180565279818126e+01	7.502144520940317030e-01	1.001804883978223204e+00	2.111985183045193313e-316	9.105769744037216229e-02	6.884331258799677444e-01	5.256558122578730563e-02	1.587382920531070496e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.828730000000000000e+05	1.776409346699138680e+01	2.271841866247655446e+02	7.868976196817636382e-01	8.912577540186019665e-01	2.111985183045193313e-316	1.438300717563970599e-01	3.737609807061440748e+00	4.713404893254602435e-02	2.005620947131462120e-02	6.924118136184111419e-310
2.930000000000000000e+02	2.100000000000000000e+05	2.214073200111478812e+01	7.927915134242293504e+01	7.461366812288096062e-01	9.660164344079776866e-01	2.111985183045193313e-316	9.870263285635300088e-02	8.705740626852653818e-01	5.129444771714241486e-02	1.417328545349132510e-02	6.924118136184111419e-310
2.930000000000000000e+02	2.200000000000000000e+05	2.233766347800999696e+01	5.971389979455003072e+01	7.643734563073549815e-01	9.498593493043585578e-01	2.111985183045193313e-316	8.720396226188364963e-02	5.954145558865677756e-01	4.873549178409733451e-02	1.216217403879012865e-02	6.924118136184111419e-310
2.930000000000000000e+02	2.262340000000000000e+05	2.208105730259185506e+01	5.995774078064993518e+01	7.951627873054741835e-01	9.656270148052932267e-01	2.111985183045193313e-316	1.106698128264859970e-01	7.661527933798377710e-01	6.226302057615070579e-02	1.604728944448903516e-02	6.924118136184111419e-310
2.930000000000000000e+02	2.326440000000000000e+05	2.171774655156089295e+01	7.032126632244835207e+01	7.177563172969598781e-01	9.569269017652558551e-01	2.111985183045193313e-316	1.230303182315260341e-01	9.973911184980792655e-01	6.590296586572894078e-02	1.780445451625780814e-02	6.924118136184111419e-310
2.930000000000000000e+02	2.392350000000000000e+05	2.109150973778863403e+01	1.192154940225111233e+02	7.820155233729799704e-01	9.126726405081586613e-01	2.111985183045193313e-316	1.592001998712652133e-01	2.079891211209840218e+00	6.971177095399813672e-02	2.118639271809284394e-02	6.924118136184111419e-310
2.930000000000000000e+02	2.460140000000000000e+05	2.070546343165256786e+01	1.380649877412687374e+02	7.434470770207549650e-01	9.455447965439400804e-01	2.111985183045193313e-316	1.141278973193546736e-01	1.712541596227078022e+00	4.854130411489081948e-02	1.622421050204680276e-02	6.924118136184111419e-310
2.930000000000000000e+02	2.529850000000000000e+05	2.094771244636766028e+01	7.611791306311069150e+01	7.841737239674703153e-01	9.752780922924255691e-01	2.111985183045193313e-316	1.163158104562542761e-01	1.046273393301321963e+00	6.149347053566389665e-02	1.796841178953951720e-02	6.924118136184111419e-310
2.930000000000000000e+02	2.601530000000000000e+05	2.125831292935469818e+01	4.834419287245665942e+01	8.042876225574012716e-01	1.008146680536920581e+00	2.111985183045193313e-316	8.135584875757362333e-02	4.791973509661019426e-01	4.924622770279742795e-02	1.315594735772594899e-02	6.924118136184111419e-310
2.930000000000000000e+02	2.675240000000000000e+05	2.184093545678168624e+01	3.963472533379505336e+01	6.880141330554576662e-01	9.625718209858165064e-01	2.111985183045193313e-316	1.207288024957837019e-01	5.798577085350916649e-01	7.529555793179826262e-02	1.753687512011260080e-02	6.924118136184111419e-310
2.930000000000000000e+02	2.751040000000000000e+05	2.142161537876458510e+01	3.676015338206722305e+01	8.478601121825415365e-01	1.026889319576782533e+00	2.111985183045193313e-316	9.185895403542754245e-02	4.146308017434551796e-01	5.954787179207934877e-02	1.507525887999454535e-02	6.924118136184111419e-310
2.930000000000000000e+02	2.828990000000000000e+05	2.182787453380669263e+01	3.461508805445976122e+01	7.635496830728774054e-01	9.840342525183100042e-01	2.111985183045193313e-316	9.645011810125134200e-02	4.067491100106994106e-01	6.249962396068830389e-02	1.445336473859216986e-02	6.924118136184111419e-310
2.930000000000000000e+02	2.909150000000000000e+05	2.197882918350519077e+01	3.344557783544773599e+01	7.297934994805450604e-01	9.865765053461387213e-01	2.111985183045193313e-316	9.080292045164087278e-02	3.679285751991617226e-01	5.933056514304468204e-02	1.354676211614974472e-02	6.924118136184111419e-310
2.930000000000000000e+02	2.991570000000000000e+05	2.227401668699994630e+01	3.458846430409575845e+01	6.959429057269955754e-01	9.895889175500411916e-01	2.111985183045193313e-316	8.090827491235312585e-02	3.337962646270226097e-01	5.253128755624691254e-02	1.199058514795508894e-02	6.924118136184111419e-310
2.930000000000000000e+02	3.076340000000000000e+05	2.179269366386930429e+01	3.570854570655708216e+01	7.918545292834228144e-01	9.933725178877027551e-01	2.111985183045193313e-316	4.238320449177169214e-01	1.840719083004366041e+00	2.736003402626682179e-01	6.469622346799561163e-02	6.924118136184111419e-310
2.930000000000000000e+02	3.163500000000000000e+05	2.230885640970094386e+01	3.895847250519442895e+01	7.488221215264548869e-01	1.000543556335673712e+00	2.111985183045193313e-316	1.162281584741911150e-01	5.345867952484537611e-01	7.376808743930962642e-02	1.759800241645116323e-02	6.924118136184111419e-310
2.930000000000000000e+02	3.253140000000000000e+05	2.221402329730657854e+01	4.443862770257624817e+01	7.447508426255242675e-01	9.726171206828113647e-01	2.111985183045193313e-316	1.255962132999484948e-01	6.584226517190365779e-01	7.652160824767370584e-02	1.830056142273514541e-02	6.924118136184111419e-310
2.930000000000000000e+02	3.345310000000000000e+05	2.194821549329092747e+01	5.783550398036020113e+01	6.948686074933986268e-01	9.727261045666472095e-01	2.111985183045193313e-316	1.073760714275099892e-01	7.236927563905058980e-01	6.120162928401192554e-02	1.586171710648943967e-02	6.924118136184111419e-310
2.930000000000000000e+02	3.440100000000000000e+05	2.201161327617615981e+01	9.837544542366481437e+01	8.168356324829728621e-01	9.085095198338829503e-01	2.111985183045193313e-316	1.416547347940322055e-01	1.512096871343102222e+00	6.620428572300959824e-02	1.820355291048595878e-02	6.924118136184111419e-310
2.930000000000000000e+02	3.537570000000000000e+05	2.039431279159237675e+01	2.290319575910896504e+02	9.537434250874804453e-01	9.017189469126819512e-01	2.111985183045193313e-316	1.152595611103423567e-01	2.624524224080538204e+00	3.803441798251762374e-02	1.428067367637078297e-02	6.924118136184111419e-310
2.930000000000000000e+02	3.637810000000000000e+05	1.925597199250383440e+01	2.617601551746820974e+02	8.815426526953771269e-01	9.117372533343454100e-01	2.111985183045193313e-316	1.468353328444136074e-01	3.928136541250064617e+00	4.589445685695784510e-02	1.921439437106190612e-02	6.924118136184111419e-310
2.930000000000000000e+02	3.740880000000000000e+05	1.939241644684899413e+01	1.108831318449516345e+02	8.559501189968101720e-01	9.492728916967946295e-01	2.111985183045193313e-316	1.080616498286357252e-01	1.446278947570289741e+00	4.988185176240535201e-02	1.684889819575981912e-02	6.924118136184111419e-310
2.930000000000000000e+02	3.846880000000000000e+05	2.013531405862434198e+01	5.783470656299117252e+01	8.311732519195078606e-01	9.636799857383376855e-01	2.111985183045193313e-316	9.932513729220684984e-02	7.303287634623601976e-01	5.637269750980547500e-02	1.574749977859152619e-02	6.924118136184111419e-310
2.930000000000000000e+02	3.955870000000000000e+05	2.061983892776360605e+01	4.144592653608811617e+01	8.277768074608381488e-01	1.002015094321976107e+00	2.111985183045193313e-316	9.085828987846807092e-02	4.789497270303991194e-01	5.689154304109599047e-02	1.494915459275939808e-02	6.924118136184111419e-310
2.930000000000000000e+02	4.067960000000000000e+05	2.077143239692420096e+01	3.305894435198990067e+01	8.634813150446382091e-01	1.010747928932981266e+00	2.111985183045193313e-316	1.071016466077700513e-01	4.520672825198866485e-01	7.067077905782080671e-02	1.757534167808630712e-02	6.924118136184111419e-310
2.930000000000000000e+02	4.183220000000000000e+05	2.107237355737712292e+01	2.954941304450672135e+01	8.365188654848548788e-01	9.951280436054532608e-01	2.111985183045193313e-316	1.044592995264590346e-01	3.914378580035202115e-01	7.023981908812526598e-02	1.636136304418691484e-02	6.924118136184111419e-310
2.930000000000000000e+02	4.301750000000000000e+05	2.129876480007208528e+01	2.703652144578229510e+01	8.169297701334437001e-01	9.984891054827305101e-01	2.111985183045193313e-316	8.503231215357992534e-02	2.890308367466795647e-01	5.826869234963166777e-02	1.316301744905531111e-02	6.924118136184111419e-310
2.930000000000000000e+02	4.423640000000000000e+05	2.164001210271446851e+01	2.631316754011034575e+01	8.160898145901136491e-01	9.546094079993449055e-01	2.111985183045193313e-316	1.116107973127882652e-01	3.670466534589350016e-01	7.598592811309196060e-02	1.576788266506076730e-02	6.924118136184111419e-310
2.930000000000000000e+02	4.548980000000000000e+05	2.153877224279518288e+01	2.508459740014851747e+01	8.205201638242970441e-01	9.829886971724446365e-01	2.111985183045193313e-316	1.106845246833750296e-01	3.469474885106352269e-01	7.667599227257859695e-02	1.641236835431321428e-02	6.924118136184111419e-310
2.930000000000000000e+02	4.677870000000000000e+05	2.166370153272546162e+01	2.392513141432845103e+01	7.832780644521868396e-01	9.517076949408801445e-01	2.111985183045193313e-316	1.221486709541744070e-01	3.659146926303432634e-01	8.472244690855530724e-02	1.700514131659624020e-02	6.924118136184111419e-310
2.930000000000000000e+02	4.810410000000000000e+05	2.160361539591113100e+01	2.307771538893881669e+01	7.893483517771535674e-01	9.239722074053521306e-01	2.111985183045193313e-316	1.321094242766519822e-01	3.853313163388185081e-01	9.160454763155044533e-02	1.750439830148228446e-02	6.924118136184111419e-310
2.930000000000000000e+02	4.946710000000000000e+05	2.181490518839622084e+01	2.274754926501468688e+01	7.862549650729917516e-01	9.481228591614371259e-01	2.111985183045193313e-316	1.249106476316354797e-01	3.538892359404553489e-01	8.743506253408965534e-02	1.707559757593890559e-02	6.924118136184111419e-310
2.930000000000000000e+02	5.086870000000000000e+05	2.186432430489896817e+01	2.208730883452238913e+01	8.219506717911622129e-01	9.497750555319536270e-01	2.111985183045193313e-316	1.142806682876282565e-01	3.136695981695832303e-01	8.049589387508335192e-02	1.558256439448476270e-02	6.924118136184111419e-310
2.930000000000000000e+02	5.231000000000000000e+05	2.182456233621222452e+01	2.212041248276308281e+01	8.935266851196905780e-01	9.631613849073744626e-01	2.111985183045193313e-316	1.284214601555319357e-01	3.525707142514056258e-01	9.073075650503668876e-02	1.795300431680348779e-02	6.924118136184111419e-310
2.930000000000000000e+02	5.379220000000000000e+05	2.206245790418759967e+01	2.135440453581807319e+01	8.978583413390758272e-01	9.336960590262154414e-01	2.111985183045193313e-316	1.187046102814160592e-01	3.134119665414452083e-01	8.382753714982883742e-02	1.553742412213903260e-02	6.924118136184111419e-310
2.930000000000000000e+02	5.531640000000000000e+05	2.221787753690997391e+01	2.112749864034807956e+01	9.270785412529094494e-01	9.293177325712839165e-01	2.111985183045193313e-316	1.048307890942090509e-01	2.722198416685772115e-01	7.410355911743325696e-02	1.350340467229795872e-02	6.924118136184111419e-310
2.930000000000000000e+02	5.688370000000000000e+05	2.200076319189774310e+01	2.076224037896655616e+01	9.424995516890369851e-01	9.827874556504541115e-01	2.111985183045193313e-316	1.139069133858711808e-01	2.899144262542092121e-01	8.182269188265683946e-02	1.621131174395936195e-02	6.924118136184111419e-310
2.930000000000000000e+02	5.849550000000000000e+05	2.223028068147015190e+01	1.982892798029498138e+01	8.794098567834933711e-01	9.936459271037391128e-01	2.111985183045193313e-316	1.083117966543739041e-01	2.598329777687455877e-01	7.864578979021275007e-02	1.544726223666448815e-02	6.924118136184111419e-310
2.930000000000000000e+02	6.015290000000000000e+05	2.216270635704521297e+01	1.897017520798978651e+01	9.452197279528821161e-01	9.921955688944108509e-01	2.111985183045193313e-316	9.283594579273649061e-02	2.137177335984676296e-01	6.793058291790853020e-02	1.317450937748974871e-02	6.924118136184111419e-310
2.930000000000000000e+02	6.185730000000000000e+05	2.201570718840730834e+01	1.921171968180622258e+01	1.062938832409356715e+00	1.017834753070435472e+00	2.111985183045193313e-316	9.320979359675830855e-02	2.173402539253503352e-01	6.838578821116227113e-02	1.390637075542551331e-02	6.924118136184111419e-310
2.930000000000000000e+02	6.360990000000000000e+05	2.236136420136767455e+01	1.854443606070987371e+01	7.679290685751983814e-01	9.780239038199058932e-01	2.111985183045193313e-316	1.067752179232056009e-01	2.389667291345401179e-01	7.823018084844070297e-02	1.462309816227162600e-02	6.924118136184111419e-310
2.930000000000000000e+02	6.541230000000000000e+05	2.221189823590322376e+01	1.888942879794205965e+01	1.013055202544706823e+00	1.009166550063091750e+00	2.111985183045193313e-316	1.053312122766861536e-01	2.398478063242557301e-01	7.738427737763856062e-02	1.532646350274948117e-02	6.924118136184111419e-310
2.930000000000000000e+02	6.726570000000000000e+05	2.211086357375761935e+01	1.884086516155876367e+01	1.042191447363953083e+00	1.025740113783986551e+00	2.111985183045193313e-316	1.016833287120097323e-01	2.309805021967821226e-01	7.496527290764898321e-02	1.525932979170556945e-02	6.924118136184111419e-310
2.930000000000000000e+02	6.917160000000000000e+05	2.241112032205635174e+01	1.922801446263459368e+01	9.397757604570291523e-01	9.880335661181848250e-01	2.111985183045193313e-316	9.940292278116631686e-02	2.296476011823011809e-01	7.249868926816557813e-02	1.387847513935724919e-02	6.924118136184111419e-310
2.930000000000000000e+02	7.113150000000000000e+05	2.232269281665574212e+01	2.032714200557157014e+01	1.019815811342084322e+00	9.789230696559451106e-01	2.111985183045193313e-316	9.710251324042638854e-02	2.387000086940702648e-01	6.996825507636768304e-02	1.349882539066097828e-02	6.924118136184111419e-310
2.930000000000000000e+02	7.314700000000000000e+05	2.218808907301830402e+01	2.256308893999717924e+01	1.081629195550879219e+00	9.470711083119132123e-01	2.111985183045193313e-316	1.351692409305844389e-01	3.735882309319741856e-01	9.474329745474233122e-02	1.811843615106198402e-02	6.924118136184111419e-310
2.930000000000000000e+02	7.521950000000000000e+05	2.209762929828272604e+01	2.765481850431840272e+01	1.149744594024418198e+00	9.363289898373913234e-01	2.111985183045193313e-316	1.134216857175673610e-01	3.846552042705473906e-01	7.599558614921381183e-02	1.526317000468535579e-02	6.924118136184111419e-310
2.930000000000000000e+02	7.735080000000000000e+05	2.189148778964786146e+01	4.555205416390717232e+01	1.000246089523180393e+00	9.305397146475731240e-01	2.111985183045193313e-316	1.391254532074343575e-01	7.610641255541058525e-01	8.276307529476147062e-02	1.913220334530020550e-02	6.924118136184111419e-310
2.930000000000000000e+02	7.954250000000000000e+05	2.116554860677773675e+01	4.775766580707617237e+01	1.057536636204591263e+00	9.661216639372716131e-01	2.111985183045193313e-316	1.114008769046585384e-01	6.553330547025318920e-01	6.650620274571823753e-02	1.686876712568288750e-02	6.924118136184111419e-310
2.930000000000000000e+02	8.179620000000000000e+05	2.097186924899062177e+01	3.724882788945586753e+01	1.110844967612413248e+00	9.381549989114882360e-01	2.111985183045193313e-316	9.947146215674979031e-02	4.712868409813661397e-01	6.236753352678679058e-02	1.439428702835254988e-02	6.924118136184111419e-310
2.930000000000000000e+02	8.411390000000000000e+05	2.075416440873851087e+01	8.991437266731770706e+01	1.174805472562910680e+00	9.090422665267119395e-01	2.111985183045193313e-316	1.149610004664831098e-01	1.206665986231796772e+00	5.540685459650132594e-02	1.577784367874660379e-02	6.924118136184111419e-310
2.930000000000000000e+02	8.649720000000000000e+05	2.027819320874253606e+01	2.154463086855684395e+01	1.188745638836939289e+00	9.786787594952069957e-01	2.111985183045193313e-316	1.328808967670254693e-01	3.810966616543502439e-01	9.470394826274078359e-02	2.046395657546764765e-02	6.924118136184111419e-310
2.930000000000000000e+02	8.894800000000000000e+05	2.122694191792576035e+01	1.688034505641382665e+01	1.043672879286698718e+00	9.182964899123730040e-01	2.111985183045193313e-316	1.262029507135835060e-01	2.746178627864182542e-01	9.291871466467868657e-02	1.617778739171379584e-02	6.924118136184111419e-310
2.930000000000000000e+02	9.146830000000000000e+05	2.127800193327259137e+01	1.596832133049918134e+01	1.061960131794489115e+00	9.867512104986794208e-01	2.111985183045193313e-316	1.101220374165182425e-01	2.218549453064525001e-01	8.297159424412579865e-02	1.573194687719926821e-02	6.924118136184111419e-310
2.930000000000000000e+02	9.405990000000000000e+05	2.148788102849155379e+01	1.541871979575909357e+01	1.111760336837839480e+00	1.001903208778953447e+00	2.111985183045193313e-316	9.157194487610405276e-02	1.754612480784762674e-01	6.957773340029234366e-02	1.320952023033315770e-02	6.924118136184111419e-310
2.930000000000000000e+02	9.672510000000000000e+05	2.177239274301762606e+01	1.556399940442082297e+01	1.069076891404866281e+00	9.622595773205749881e-01	2.111985183045193313e-316	1.640811813658217544e-01	3.167532039068017280e-01	1.236526195687814716e-01	2.187908715411047283e-02	6.924118136184111419e-310
2.930000000000000000e+02	9.946570000000000000e+05	2.193420827881692858e+01	1.792232547706812440e+01	1.152533197144203214e+00	9.802927991555197007e-01	2.111985183045193313e-316	1.128776723051827247e-01	2.486485062059042572e-01	8.324762938420256220e-02	1.574578072725183950e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.022840000000000000e+06	2.171495398503177299e+01	3.236326798860962839e+01	1.229929241212083246e+00	9.417882847915578504e-01	2.111985183045193313e-316	1.134389371318185041e-01	4.545117379670914337e-01	7.356247541967056436e-02	1.584809823964654710e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.051821000000000000e+06	2.058427925959846405e+01	7.878959318922684929e+01	1.283500516813458781e+00	8.925744448896305583e-01	2.111985183045193313e-316	1.247520212712400905e-01	1.180356768249033017e+00	6.208045426170833575e-02	1.685373066386878713e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.081623000000000000e+06	2.030668965441062923e+01	4.090610636353319052e+01	1.287975956562093849e+00	9.865406244676521164e-01	2.111985183045193313e-316	8.418243917116849384e-02	4.462167417964022498e-01	5.258065244708241825e-02	1.370612983781820116e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.112270000000000000e+06	2.007934715341127685e+01	4.872786816739237992e+01	1.253111729482304648e+00	9.459946344826435372e-01	2.111985183045193313e-316	1.021480633780628283e-01	6.466329367059908684e-01	6.014335479037764137e-02	1.575047929535041205e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.143786000000000000e+06	2.010024244579007657e+01	6.349708655356131004e+01	1.203476958458916224e+00	9.271237603170252584e-01	2.111985183045193313e-316	1.490263198784721466e-01	1.195877381831453201e+00	8.088675076502993555e-02	2.215656814377924347e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.176194000000000000e+06	1.922618882473346957e+01	4.840881892214412829e+01	1.283702442656557752e+00	1.005908776652088665e+00	2.111985183045193313e-316	9.888090350088106495e-02	6.449723047922820696e-01	5.978417848356674946e-02	1.761603684926632205e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.209520000000000000e+06	1.968720872902486718e+01	2.767860616844119903e+01	1.267448560399449198e+00	1.004071531906206793e+00	2.111985183045193313e-316	8.835216223333376695e-02	3.320033525601689961e-01	6.034850132820876456e-02	1.495832454932591662e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.243791000000000000e+06	1.988831571579926205e+01	2.385336822265788825e+01	1.441587690962186530e+00	9.796171243689555386e-01	2.111985183045193313e-316	1.139508461602982275e-01	3.684526627498512230e-01	7.965566306050306244e-02	1.811160319530427665e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.279033000000000000e+06	2.043029394029875689e+01	2.041586565569990341e+01	1.289707597357507618e+00	9.298139872379334037e-01	2.111985183045193313e-316	1.371044567634691069e-01	3.741893090659489385e-01	9.758755218877636362e-02	1.914427109504468830e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.315273000000000000e+06	2.071146130055004164e+01	1.930884354314633811e+01	1.388894878671374178e+00	9.358113901324978112e-01	2.111985183045193313e-316	1.148379220531401262e-01	2.920236824093638273e-01	8.274719340187321193e-02	1.587346413490114266e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.352540000000000000e+06	2.087344942233496425e+01	1.819791522157675345e+01	1.433304311261723862e+00	9.628626708965412062e-01	2.111985183045193313e-316	9.363631591895447970e-02	2.211112285022592272e-01	6.862826203280679438e-02	1.335396931421774583e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.390863000000000000e+06	2.110517964037450156e+01	1.721241033492175276e+01	1.458309675225431201e+00	9.629354744645625130e-01	2.111985183045193313e-316	1.230649417943601998e-01	2.716254798676333571e-01	9.111383673096548619e-02	1.722138090560314944e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.430272000000000000e+06	2.119534840386585373e+01	1.652949891088454848e+01	1.454662696785280263e+00	9.640412536753940609e-01	2.111985183045193313e-316	9.128465306340421970e-02	1.924532689533025587e-01	6.808954271636584454e-02	1.266533577903340008e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.470798000000000000e+06	2.137842051824241452e+01	1.627425382120882347e+01	1.460702081087918103e+00	9.692731596508277203e-01	2.111985183045193313e-316	1.248923226382079865e-01	2.565700468362285824e-01	9.350379242632547716e-02	1.729217434012202126e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.512472000000000000e+06	2.121896167312153381e+01	1.575788532053083912e+01	1.548339652923047316e+00	9.632588464105068526e-01	2.111985183045193313e-316	1.434913113310897215e-01	2.877926276824963048e-01	1.079211727523759629e-01	1.970716410047469724e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.555326000000000000e+06	2.139414193992446300e+01	1.570649989274938996e+01	1.553966029843855567e+00	9.735928060541058082e-01	2.111985183045193313e-316	1.209697061053553319e-01	2.391569705086744047e-01	9.119939052714441663e-02	1.676401677950925539e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.599395000000000000e+06	2.137272074410780220e+01	1.532453751209922288e+01	1.569580161552370567e+00	9.793536721825559788e-01	2.111985183045193313e-316	1.280819373367226843e-01	2.467301775872429714e-01	9.706555533566733895e-02	1.786876993078135786e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.644713000000000000e+06	2.144857869963932018e+01	1.549917811737150686e+01	1.661449323756487573e+00	9.940309407356814342e-01	2.111985183045193313e-316	1.069771738907218800e-01	2.069175866726696844e-01	8.111003936958552374e-02	1.527246835568703449e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.691315000000000000e+06	2.177202042631022749e+01	1.551660523533294977e+01	1.590171990441354710e+00	8.827249884429245741e-01	2.111985183045193313e-316	4.217269315749658798e-01	8.283364451305508247e-01	3.130748417525212601e-01	4.861904484728717113e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.739237000000000000e+06	2.161065206599118937e+01	1.503554955013714256e+01	1.695338536117803940e+00	9.906631691463309020e-01	2.111985183045193313e-316	1.300417366919237872e-01	2.421523495668915782e-01	9.905012248767122718e-02	1.822887491631115103e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.788516000000000000e+06	2.166798855514057820e+01	1.504318892878446157e+01	1.785002802224311846e+00	9.947722893176957903e-01	2.111985183045193313e-316	8.679978208320054955e-02	1.611013996969934137e-01	6.615063445047422719e-02	1.221995889509710359e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.839192000000000000e+06	2.161744793695413591e+01	1.525892223017165250e+01	1.834049630788531449e+00	9.602783485852828260e-01	2.111985183045193313e-316	1.127099110933369036e-01	2.148345381563069312e-01	8.520306692940500526e-02	1.503409165717330652e-02	6.924118136184111419e-310
2.930000000000000000e+02	1.891305000000000000e+06	2.153714631543108737e+01	1.513598847153606997e+01	1.964227838484872590e+00	9.580825299875367351e-01	2.111985183045193313e-316	1.147025418906111316e-01	2.177531031418070973e-01	8.679855605290823228e-02	1.527677812759229738e-02	6.924118136184111419e-310
