6.723357536499334674e+04 6.164614565098916898e+01 9.999913296637953364e-01
6.885429477500502253e+04 6.050513795379470849e+01 9.999911037680090375e-01
7.051408292993674695e+04 5.939607342788065836e+01 9.999908683550451372e-01
7.221388161330745788e+04 5.831810592987962849e+01 9.999906121344512844e-01
7.395465531108572031e+04 5.727042470528066076e+01 9.999903421630337297e-01
7.573739175895009248e+04 5.625222004439366685e+01 9.999899858815181064e-01
7.756310250274166174e+04 5.526273735590060454e+01 9.999897588125374881e-01
7.943282347242804826e+04 5.430121151511153954e+01 9.999894799541553247e-01
8.134761556990197278e+04 5.336692642903805961e+01 9.999892046918683608e-01
8.330856527094900957e+04 5.245915823753407636e+01 9.999887075299094263e-01
8.531678524172813923e+04 5.157725458108478733e+01 9.999883566085184805e-01
8.737341497011028696e+04 5.072054237842182545e+01 9.999879807979364932e-01
8.947962141223849903e+04 4.988839307239834397e+01 9.999877438242565919e-01
9.163659965467230359e+04 4.908017508484424241e+01 9.999873030143427988e-01
9.384557359249332512e+04 4.829530292515460133e+01 9.999869553961486801e-01
9.610779662375913176e+04 4.753319303434631848e+01 9.999864319691925685e-01
9.842455236069552484e+04 4.679327710411489960e+01 9.999856080236132483e-01
1.007971553580328764e+05 4.607506992575839178e+01 9.999853094913410123e-01
1.032269518589011714e+05 4.537800249743080627e+01 9.999845636424297135e-01
1.057153205587038829e+05 4.470161068005297267e+01 9.999838374455187751e-01
1.082636733874054044e+05 4.404540759563597163e+01 9.999830132796830862e-01
1.108734563106781716e+05 4.340895165449526871e+01 9.999822964888280818e-01
1.135461501503601612e+05 4.279180113436347455e+01 9.999814172848104921e-01
1.162832714246901014e+05 4.219354421212589301e+01 9.999805732677533587e-01
1.190863732087992685e+05 4.161380172065047844e+01 9.999799265480174837e-01
1.219570460159441427e+05 4.105215531202173906e+01 9.999786883599434129e-01
1.248969186999817466e+05 4.050829388705656697e+01 9.999775706565954270e-01
1.279076593796021625e+05 3.998186856520458576e+01 9.999761718050858006e-01
1.309909763848381699e+05 3.947260502845988128e+01 9.999750538718251702e-01
1.341486192263912235e+05 3.898018450431781190e+01 9.999735169781176491e-01
1.373823795883260900e+05 3.850436441301104651e+01 9.999719193413960650e-01
1.406940923446931120e+05 3.804489378689380885e+01 9.999697905048103852e-01
1.440856366006564058e+05 3.760157037167102345e+01 9.999672113293447406e-01
1.475589367587223824e+05 3.717425616918226439e+01 9.999648247234651510e-01
1.511159636106676480e+05 3.676283572729121119e+01 9.999631007833903462e-01
1.547587354557887593e+05 3.636712713926112883e+01 9.999608334997542869e-01
1.584893192461114086e+05 3.598706147946597156e+01 9.999578297294343665e-01
1.623098317592010135e+05 3.562260254435424400e+01 9.999540279528128517e-01
1.662224407992496854e+05 3.527385070543341072e+01 9.999510666177513496e-01
1.702293664271131565e+05 3.494075411345470883e+01 9.999465771495990030e-01
1.743328822199987189e+05 3.462344976747868230e+01 9.999407418118225754e-01
1.785353165615218459e+05 3.432213310966546516e+01 9.999338242280192413e-01
1.828390539628578117e+05 3.403719537745722334e+01 9.999282450704319869e-01
1.872465364157405274e+05 3.376894776894695838e+01 9.999233496919369690e-01
1.917602647780798434e+05 3.351760529436374014e+01 9.999141361946327633e-01
1.963828001929769816e+05 3.328403091494575250e+01 9.999071541556620035e-01
2.011167655419463990e+05 3.306859165092271979e+01 9.998948780155840765e-01
2.059648469331725792e+05 3.287225024080061786e+01 9.998796007639220162e-01
2.109297952256366261e+05 3.269651041312227591e+01 9.998705728750243438e-01
2.160144275899890927e+05 3.254180615547429767e+01 9.998491184306538271e-01
2.212216291070450097e+05 3.241036044429596785e+01 9.998287927708450207e-01
2.265543544048115436e+05 3.230433297872219356e+01 9.998144390736375398e-01
2.320156293349816406e+05 3.222512167132937577e+01 9.997828044564118777e-01
2.376085526898372045e+05 3.217620396563040686e+01 9.997459611815856517e-01
2.433362979605387955e+05 3.216154167361369076e+01 9.997088518645965705e-01
2.492021151378054346e+05 3.218505824359698408e+01 9.996554694793623463e-01
2.552093325559963414e+05 3.225294892439190164e+01 9.995921159492718866e-01
2.613613587816459476e+05 3.237311938567600578e+01 9.995256178380134138e-01
2.676616845475279843e+05 3.255442899877258611e+01 9.994348066925373697e-01
2.741138847333373269e+05 3.280912020100900861e+01 9.993014332109662057e-01
2.807216203941175481e+05 3.315408303930838230e+01 9.991146018596377409e-01
2.874886408375903266e+05 3.361607002366173447e+01 9.989278903984970537e-01
2.944187857515554060e+05 3.422377315961036714e+01 9.986301260179115680e-01
3.015159873825735995e+05 3.502388937009546055e+01 9.981667332134257498e-01
3.087842727671734174e+05 3.609593735419583993e+01 9.976313182282361414e-01
3.162277660168379080e+05 3.753999722723263943e+01 9.966699824241321837e-01
3.238506906580726500e+05 3.954878870866188834e+01 9.952043491115195595e-01
3.316573720288883196e+05 4.245241817232413695e+01 9.927754815429814528e-01
3.396522397330473759e+05 4.689148530079913968e+01 9.882725868986006468e-01
3.478398301534715574e+05 5.428107817244978150e+01 9.786085359433177588e-01
3.562247890262436704e+05 6.845171605207052323e+01 9.536432338925636687e-01
3.648118740766514093e+05 1.031386843271398703e+02 8.597531481449584012e-01
3.736059577187749092e+05 1.194614603408563056e+02 8.023425789099964955e-01
3.826120298201566911e+05 7.257612933510714015e+01 9.444182822955793366e-01
3.918352005331100663e+05 5.469983646917845732e+01 9.773488851486580309e-01
4.012807031942771864e+05 4.572312818227427300e+01 9.891210151421335750e-01
4.109538972940926906e+05 4.038424894185392588e+01 9.940297298318598873e-01
4.208602715178153012e+05 3.687972670478313830e+01 9.964425665878337002e-01
4.310054468598788953e+05 3.442708326866291202e+01 9.979344407039965059e-01
4.413951798133093398e+05 3.261014652021744098e+01 9.986408414760826746e-01
4.520353656360240420e+05 3.122830185060848507e+01 9.991710632309555029e-01
4.629320416958777350e+05 3.014435349525893670e+01 9.994722372203347360e-01
4.740913908963293652e+05 2.927965842334811697e+01 9.996478726947540805e-01
4.855197451847015182e+05 2.858244126504163773e+01 9.997501279244060957e-01
4.972235891449997434e+05 2.801877661605904990e+01 9.998234229395465134e-01
5.092095636773397564e+05 2.756379664990957679e+01 9.998560858432722354e-01
5.214844697660785750e+05 2.720150355822266164e+01 9.998552941054008603e-01
5.340552723387714941e+05 2.692241522904347661e+01 9.998459557503918127e-01
5.469291042181510711e+05 2.671949767889825367e+01 9.998025642402745827e-01
5.601132701693818672e+05 2.659148430122139573e+01 9.997453487944806261e-01
5.736152510448681423e+05 2.653956369451172392e+01 9.996593245216042201e-01
5.874427080289748264e+05 2.656982354315770678e+01 9.995470493588354266e-01
6.016034869850809919e+05 2.669295502389170593e+01 9.993940429505188128e-01
6.161056229074134026e+05 2.692758625664826866e+01 9.992016089937696410e-01
6.309573444801929872e+05 2.730264912606816097e+01 9.989572310915041387e-01
6.461670787466962356e+05 2.786034273050757193e+01 9.985489137174942131e-01
6.617434558908557519e+05 2.867948009247768937e+01 9.980134532052697960e-01
6.776953141341246665e+05 2.988464807480938035e+01 9.971465038288938043e-01
6.940317047503972426e+05 3.172645465212475813e+01 9.959555449154158246e-01
7.107618972018049099e+05 3.467157935108897249e+01 9.933073871045318137e-01
7.278953843983146362e+05 3.990120613734642063e+01 9.874662654432416753e-01
7.454418880841278005e+05 5.111178405448381312e+01 9.719300001994454208e-01
7.634113643539091572e+05 8.588193483613584078e+01 8.869341515020465749e-01
7.818140093019879423e+05 9.129449231683716448e+01 8.695473375418131257e-01
8.006602648077530321e+05 5.139986229259926631e+01 9.696791062158826024e-01
8.199608244604942156e+05 3.910273976525255790e+01 9.874976124899892405e-01
8.397266396270670230e+05 3.336385209027797316e+01 9.932900101270648596e-01
8.599689256658380618e+05 3.011111510152079873e+01 9.958698285168360309e-01
8.806991682904080953e+05 2.804231760279808228e+01 9.969470277506773392e-01
9.019291300867368700e+05 2.666125162361630530e+01 9.977896247193641655e-01
9.236708571873846231e+05 2.570484227276412881e+01 9.983207635714672623e-01
9.459366861066257115e+05 2.504790613163804736e+01 9.986579070099472766e-01
9.687392507403276395e+05 2.462417687437154612e+01 9.987461092854296174e-01
9.920914895345869008e+05 2.442474055462028204e+01 9.988947157346195205e-01
1.016006652827141574e+06 2.446268589370371416e+01 9.990063077010662429e-01
1.040498310365784215e+06 2.480121366936901950e+01 9.988750130551679041e-01
1.065580359007992316e+06 2.562958377337872307e+01 9.987466878396812353e-01
1.091267030606163200e+06 2.738787113686740682e+01 9.979906524253621125e-01
1.117572900082952110e+06 3.155979446679795686e+01 9.957389419606312853e-01
1.144512893701238092e+06 4.608378310568554070e+01 9.799254058477140372e-01
1.172102297533479286e+06 8.664803798742904917e+01 8.880899472694282482e-01
1.200356766135204816e+06 3.563853630333188249e+01 9.920336058540248914e-01
1.229292331427588593e+06 2.739655459923821468e+01 9.978578542810891960e-01
1.258925411794166081e+06 2.411964131283158963e+01 9.990047133292545567e-01
1.289272821396813728e+06 2.234895856752911314e+01 9.993918578432408051e-01
1.320351779716294957e+06 2.122499640130946830e+01 9.995920596385744483e-01
1.352179921322815120e+06 2.043367458109482371e+01 9.996744799087829980e-01
1.384775305882077897e+06 1.983694850475708904e+01 9.996959198457272544e-01
1.418156428402545396e+06 1.936571061809312155e+01 9.997217330914431876e-01
1.452342229729743209e+06 1.897911574242754540e+01 9.997413792711870029e-01
1.487352107293511741e+06 1.865139946930907300e+01 9.997136386169868105e-01
1.523205926114331000e+06 1.836750161261534586e+01 9.996645118175014888e-01
1.559924030074984999e+06 1.811832879872557100e+01 9.996310509528439914e-01
1.597527253463916248e+06 1.789896725602640615e+01 9.996667680092201635e-01
1.636036932796836132e+06 1.769776987058577333e+01 9.996233186615440802e-01
1.675474918923339108e+06 1.751552119446549938e+01 9.996151449049057724e-01
1.715863589425323065e+06 1.734848656574333603e+01 9.996257472789801257e-01
1.757225861314285779e+06 1.719196474080688120e+01 9.995948188282327562e-01
1.799585204034729628e+06 1.704525540088597069e+01 9.995534101039541541e-01
1.842965652780993609e+06 1.690653481417505333e+01 9.994966914206550035e-01
1.887391822135095717e+06 1.678270637278175670e+01 9.996155481290170952e-01
1.932888920033363160e+06 1.665614754484276006e+01 9.994969550609074105e-01
1.979482762069703080e+06 1.653742757564394594e+01 9.994421609435514275e-01
2.027199786143664503e+06 1.642537184691384411e+01 9.994223065337048961e-01
2.076067067461641505e+06 1.631486646139285313e+01 9.993476616481964392e-01
2.126112333899655379e+06 1.621495174558269525e+01 9.994020333877673412e-01
2.177363981736471877e+06 1.610990095505412256e+01 9.992916701331001628e-01
2.229851091765990015e+06 1.601707900101621007e+01 9.993557261129493163e-01
2.283603445798062719e+06 1.591700628475384960e+01 9.992344440361971003e-01
2.338651543556996156e+06 1.583362997003129991e+01 9.993893302459796457e-01
2.395026619987481274e+06 1.574471677062672725e+01 9.993990001386937605e-01
2.452760662977700587e+06 1.564910235981806252e+01 9.992263515878794244e-01
2.511886431509582326e+06 1.556639307782502613e+01 9.992868114918179723e-01
2.572437474246658850e+06 1.548070650175989549e+01 9.992621604497579080e-01
2.634448148570013698e+06 1.539250785399471155e+01 9.991675209500778809e-01
2.697953640073001850e+06 1.531818193445090337e+01 9.993382591001881421e-01
2.762989982526011765e+06 1.523345417384150480e+01 9.992667551231778633e-01
2.829594078322459944e+06 1.513588200055876243e+01 9.989668167201779525e-01
2.897803719417636283e+06 1.507034819640965573e+01 9.992345008430504327e-01
2.967657608772292733e+06 1.498069175171792544e+01 9.990499366313613239e-01
3.039195382313194685e+06 1.490524468712915684e+01 9.991341615968675205e-01
3.112457631423003972e+06 1.482090450945076121e+01 9.990511344566853635e-01
3.187485925972288009e+06 1.475162136661082712e+01 9.992850486844897517e-01
3.264322837906799279e+06 1.465192298648348945e+01 9.989014379263504440e-01
3.343011965403283015e+06 1.458224649231462955e+01 9.990944080560364426e-01
3.423597957607579883e+06 1.450624403690321707e+01 9.992079824007094047e-01
3.506126539969123900e+06 1.439695197647318636e+01 9.987169097330046430e-01
3.590644540186084341e+06 1.431190706992905248e+01 9.986736961293444237e-01
3.677199914775935933e+06 1.423138142506635084e+01 9.987029777048531676e-01
3.765841776286601555e+06 1.414547282034807552e+01 9.986694271505672793e-01
3.856620421163472347e+06 1.405262629060355017e+01 9.985566962346967834e-01
3.949587358288185671e+06 1.399586870505358860e+01 9.990110901415389932e-01
4.044795338205423672e+06 1.390152970325381609e+01 9.988699019712790061e-01
4.142298383054174948e+06 1.381928288158314899e+01 9.989781938164807862e-01
4.242151817220512778e+06 1.370351397018299089e+01 9.985500482619383833e-01
4.344412298729359172e+06 1.360994795810836244e+01 9.985072854751920746e-01
4.449137851392899640e+06 1.355953620292611816e+01 9.992950664181581288e-01
4.556387897733950987e+06 1.341441098870467918e+01 9.983729393639849681e-01
4.666223292703065090e+06 1.334657560685145050e+01 9.987562155299557487e-01
4.778706358208320104e+06 1.323493685311754575e+01 9.985260939084238396e-01
4.893900918477488682e+06 1.312940615342189332e+01 9.984261029065859550e-01
5.011872336272714660e+06 1.303103384081843785e+01 9.984456266916965639e-01
5.132687549978095107e+06 1.290762628984653126e+01 9.981776573250376039e-01
5.256415111581292935e+06 1.283752717484129313e+01 9.986147496111785760e-01
5.383125225570759736e+06 1.270010261651698258e+01 9.981880853789305563e-01
5.512889788770671934e+06 1.264789474304470929e+01 9.990644792955476472e-01
5.645782431135913357e+06 1.253296214508920237e+01 9.989369974984960709e-01
5.781878557530649006e+06 1.239248267286413707e+01 9.984392575910093770e-01
5.921255390514011495e+06 1.227059679998153108e+01 9.983208181876573883e-01
6.063992014156964608e+06 1.220509295397239491e+01 9.992671892050624116e-01
6.210169418915603310e+06 1.204326997849201852e+01 9.983873496527406743e-01
6.359870547586187720e+06 1.196651919420357046e+01 9.992102630982648837e-01
6.513180342367714271e+06 1.182694824342799578e+01 9.987773736648074552e-01
6.670185793059215881e+06 1.166247264078032408e+01 9.981644330507145613e-01
6.830975986418825574e+06 1.152219624157714328e+01 9.979897079878253807e-01
6.995642156712633558e+06 1.146916354179898967e+01 9.992283271322609517e-01
7.164277737482051365e+06 1.130911331112522156e+01 9.985624253750787771e-01
7.336978414559197612e+06 1.120167793673120826e+01 9.990378024798539647e-01
7.513842180360134691e+06 1.107859184428054888e+01 9.993673015856510133e-01
7.694969389486881904e+06 1.086074712297923384e+01 9.979269781323503175e-01
7.880462815669904463e+06 1.074846602978777810e+01 9.982195706190056805e-01
8.070427710083099082e+06 1.059201468401396973e+01 9.980063631517128719e-01
8.264971861064516008e+06 1.051965539858133702e+01 9.991297194664527925e-01
8.464205655276836827e+06 1.032584816848981113e+01 9.982126871296649329e-01
8.668242140342028812e+06 1.022893882775354868e+01 9.990192872964325232e-01
8.877197088985860348e+06 1.007742332757772630e+01 9.988859056154211213e-01
9.091189064728826284e+06 9.938753192085723498e+00 9.990928509126232315e-01
9.310339489160439000e+06 9.750196823274492886e+00 9.983569899578393914e-01
9.534772710835233331e+06 9.619875454976526186e+00 9.986696135398333007e-01
9.764616075829716399e+06 9.487198593670655100e+00 9.990626697047282345e-01
1.000000000000000000e+07 9.327195782050427653e+00 9.988951677504266380e-01
1.024105804298123531e+07 9.126572631914310563e+00 9.981731782596232616e-01
1.048792698397106677e+07 8.951477825405085298e+00 9.979517964135454777e-01
1.074074689933970384e+07 8.852131187032654225e+00 9.987063492761235617e-01
1.099966124211086519e+07 8.640058843049969184e+00 9.979831798041651769e-01
1.126481692335884459e+07 8.552045078059023808e+00 9.989892147025373204e-01
1.153636439556754753e+07 8.382332107043326985e+00 9.987655779508261000e-01
1.181445773799894005e+07 8.196653993815884220e+00 9.983659871011263398e-01
1.209925474411959387e+07 8.036297149277539020e+00 9.983539227329941701e-01
1.239091701113450900e+07 7.845267209177674061e+00 9.979962016665248070e-01
1.268961003167923354e+07 7.742067879896490368e+00 9.987138150677605797e-01
1.299550328772237338e+07 7.600967058311518976e+00 9.990788777694490364e-01
1.330877034673185833e+07 7.411128835171728824e+00 9.985218608603473323e-01
1.362958896015887335e+07 7.272316930883566677e+00 9.988663545270235478e-01
1.395814116429630108e+07 7.126033349241589931e+00 9.991648032578215322e-01
1.429461338356843963e+07 6.973392742882914774e+00 9.993682703543552703e-01
1.463919653631010838e+07 6.795023072407740727e+00 9.988316102670025121e-01
1.499208614309613779e+07 6.611332715050060926e+00 9.983708828745131436e-01
1.535348243768225610e+07 6.450594262048065630e+00 9.983031219700190251e-01
1.572359048061973415e+07 6.311985836274608630e+00 9.985801316083188217e-01
1.610262027560939267e+07 6.099700486931968868e+00 9.977651103782139153e-01
1.649078688866022974e+07 5.944587965536456409e+00 9.977387871233058814e-01
1.688831057012036815e+07 5.814859741260433701e+00 9.980174072950959152e-01
1.729541687964962423e+07 5.611629349607968997e+00 9.974033293711813686e-01
1.771233681420492008e+07 5.486025803622514019e+00 9.976615739558176710e-01
1.813930693911063299e+07 5.426076106682836908e+00 9.992908496082175684e-01
1.857656952228842676e+07 5.223635579967026210e+00 9.980923348878271151e-01
1.902437267172319815e+07 5.080709606302272974e+00 9.981298922790490247e-01
1.948297047624237090e+07 4.894630646961977583e+00 9.975609688721583934e-01
1.995262314968878776e+07 4.788315236885209103e+00 9.980250230260615529e-01
2.043359717856939510e+07 4.595396862847127117e+00 9.973526828797792954e-01
2.092616547326272354e+07 4.493980775895990654e+00 9.977888010137700991e-01
2.143060752287134528e+07 4.428662593946549819e+00 9.991881441482881598e-01
2.194720955380757526e+07 4.244049655334049653e+00 9.980690548883417446e-01
2.247626469220161811e+07 4.113236656258838941e+00 9.980780243634679305e-01
2.301807313022465259e+07 3.997654406266331950e+00 9.983079823691481947e-01
2.357294229642174765e+07 3.817253500620309659e+00 9.975169435589849032e-01
2.414118703015029803e+07 3.724570444993006380e+00 9.979434632368940905e-01
2.472312976022350043e+07 3.621013060041862186e+00 9.982425515278381400e-01
2.531910068786056340e+07 3.434816664017108057e+00 9.973049671155802542e-01
2.592943797404666990e+07 3.333624520150074488e+00 9.974865838378147442e-01
2.655448793140937388e+07 3.223453280428238532e+00 9.975340691092285939e-01
2.719460522072081268e+07 3.072620693058343289e+00 9.970762362270052526e-01
2.785015305213629454e+07 3.083983133172234492e+00 9.990471304335128977e-01
2.852150339128388092e+07 2.910358289703645962e+00 9.977107459987851756e-01
2.920903717032244056e+07 2.880091624959486563e+00 9.992958591162203197e-01
2.991314450408691168e+07 2.725704793159104522e+00 9.980121518862707930e-01
3.063422491144398600e+07 2.586529852599130042e+00 9.974279003364791008e-01
3.137268754198389128e+07 2.582854827592725222e+00 9.992375905938596370e-01
3.212895140817720070e+07 2.484740198201495165e+00 9.990576043067608270e-01
3.290344562312671170e+07 2.326191489850478522e+00 9.976738454853761873e-01
3.369660964405168593e+07 2.280560122663884304e+00 9.983929251866046073e-01
3.450889352164153010e+07 2.144807370869961094e+00 9.975553606803203577e-01
3.534075815541907400e+07 2.032397409811573130e+00 9.971787084511974930e-01
3.619267555526085198e+07 2.031027600451146942e+00 9.983737921495945411e-01
3.706512910922152549e+07 1.950940557638007888e+00 9.983273614404143403e-01
3.795861385781317949e+07 1.812082841836948122e+00 9.973255091111857817e-01
3.887363677489767224e+07 1.834038569909723027e+00 9.992119180215104368e-01
3.981071705534969270e+07 1.697768936325328104e+00 9.977231276957380102e-01
